file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
506,21.71,0.58,0.32,23.11
507,21.72,0.58,0.33,23.12
508,21.92,0.58,0.33,22.22
509,21.56,0.58,0.33,22.87
510,21.93,0.58,0.33,22.45
511,21.70,0.58,0.33,22.86
512,22.00,0.58,0.33,22.80
513,21.98,0.58,0.33,23.40
514,21.98,0.58,0.33,22.21
515,21.72,0.58,0.33,22.46
516,21.77,0.58,0.33,23.29
517,22.09,0.59,0.33,23.36
518,21.92,0.59,0.33,22.95
519,21.95,0.59,0.33,22.83
520,21.67,0.59,0.33,22.62
521,22.14,0.59,0.33,23.17
522,22.00,0.59,0.34,23.22
523,21.99,0.59,0.34,23.57
524,21.78,0.59,0.34,22.72
525,22.12,0.59,0.34,25.15
526,21.80,0.59,0.34,23.19
527,21.86,0.59,0.34,23.69
528,21.91,0.59,0.34,22.89
529,21.75,0.60,0.34,23.59
530,21.85,0.60,0.34,24.59
531,21.82,0.60,0.34,23.28
532,21.95,0.60,0.34,23.43
533,22.01,0.60,0.34,23.02
534,22.09,0.60,0.34,23.86
535,22.02,0.60,0.34,23.55
536,22.02,0.60,0.34,22.68
537,22.06,0.60,0.34,23.04
538,22.10,0.60,0.34,24.36
539,21.71,0.60,0.35,25.29
540,21.97,0.60,0.35,27.30
541,21.63,0.60,0.35,24.17
542,22.20,0.61,0.35,24.07
543,21.98,0.61,0.35,24.99
544,22.13,0.61,0.35,24.45
545,22.11,0.61,0.35,24.44
546,22.27,0.61,0.35,24.39
547,22.04,0.61,0.35,24.32
548,22.12,0.61,0.35,23.87
549,22.12,0.61,0.35,23.82
550,22.08,0.61,0.35,24.49
551,22.04,0.61,0.35,23.91
552,22.16,0.61,0.35,23.98
553,21.98,0.62,0.35,26.97
554,21.88,0.62,0.35,25.06
555,21.96,0.62,0.36,30.70
556,22.25,0.62,0.36,28.61
557,22.05,0.62,0.36,25.34
558,21.98,0.62,0.36,26.83
559,22.06,0.62,0.36,25.88
560,21.77,0.62,0.36,26.27
561,21.91,0.62,0.36,30.82
562,22.09,0.62,0.36,26.33
563,21.83,0.62,0.36,26.87
564,22.21,0.62,0.36,26.44
565,22.30,0.63,0.36,24.98
566,22.28,0.63,0.36,26.58
567,21.98,0.63,0.36,26.23
568,22.36,0.63,0.36,27.05
569,22.24,0.63,0.36,29.59
570,22.26,0.63,0.36,27.07
571,22.04,0.63,0.37,39.41
572,21.64,0.63,0.37,26.78
573,22.18,0.63,0.37,25.36
574,22.16,0.63,0.37,25.70
575,22.50,0.63,0.37,25.32
576,22.56,0.63,0.37,25.99
577,22.49,0.63,0.37,25.55
578,22.34,0.64,0.37,26.51
579,22.41,0.64,0.37,26.08
580,22.32,0.64,0.37,27.22
581,22.41,0.64,0.37,26.22
582,21.62,0.64,0.37,28.42
583,22.50,0.64,0.37,29.77
584,22.38,0.64,0.37,25.79
585,22.46,0.64,0.37,28.86
586,22.23,0.64,0.37,25.89
587,22.54,0.64,0.37,26.05
588,22.53,0.64,0.38,25.95
589,22.38,0.65,0.38,26.36
590,22.40,0.65,0.38,25.94
591,22.14,0.65,0.38,25.97
592,22.37,0.65,0.38,26.25
