file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
1404.pnml,99.39,20.27,10.62,624.97
1405.pnml,99.44,20.29,10.63,615.13
1406.pnml,99.36,20.30,10.63,590.52
1407.pnml,99.42,20.31,10.64,617.39
1408.pnml,99.45,20.33,10.65,624.19
1409.pnml,99.62,20.34,10.66,633.76
140.pnml,28.21,2.04,1.07,63.55
1410.pnml,99.66,20.35,10.66,609.09
1411.pnml,99.71,20.37,10.67,619.93
1412.pnml,99.76,20.38,10.68,612.51
1413.pnml,99.91,20.39,10.68,599.65
1414.pnml,99.84,20.41,10.69,597.99
1415.pnml,100.02,20.42,10.70,630.41
1416.pnml,100.07,20.43,10.71,634.64
1417.pnml,100.12,20.45,10.71,609.84
1418.pnml,100.12,20.46,10.72,597.86
1419.pnml,100.21,20.47,10.73,609.46
141.pnml,28.24,2.05,1.08,61.33
1420.pnml,100.25,20.49,10.74,642.03
1421.pnml,100.30,20.50,10.74,635.52
1422.pnml,100.34,20.51,10.75,639.57
1423.pnml,100.34,20.53,10.76,625.40
1424.pnml,100.50,20.54,10.77,626.76
1425.pnml,100.61,20.55,10.77,628.64
1426.pnml,100.54,20.57,10.78,596.73
1427.pnml,100.70,20.58,10.79,617.81
1428.pnml,100.75,20.59,10.79,629.04
1429.pnml,100.80,20.60,10.80,654.88
142.pnml,28.40,2.07,1.09,64.89
1430.pnml,100.83,20.62,10.81,650.46
1431.pnml,100.88,20.63,10.82,627.93
1432.pnml,100.93,20.64,10.82,629.07
1433.pnml,100.97,20.66,10.83,633.68
1434.pnml,101.02,20.67,10.84,595.30
1435.pnml,101.08,20.68,10.85,647.92
1436.pnml,101.23,20.70,10.85,614.63
1437.pnml,101.28,20.71,10.86,649.17
1438.pnml,100.12,20.72,10.87,610.03
1439.pnml,101.21,20.74,10.88,629.42
143.pnml,28.43,2.08,1.09,63.07
1440.pnml,100.32,20.75,10.88,635.92
1441.pnml,99.53,20.76,10.89,640.13
1442.pnml,100.57,20.78,10.90,648.41
1443.pnml,101.61,20.79,10.90,643.92
1444.pnml,100.70,20.80,10.91,644.56
1445.pnml,100.75,20.82,10.92,643.98
1446.pnml,100.60,20.83,10.93,620.54
1447.pnml,100.86,20.84,10.93,627.19
1448.pnml,100.92,20.86,10.94,620.22
