file_name,mem_usage_mb,time_ms
977,40.31,52.87
978,40.12,50.57
979,40.31,49.99
980,40.44,52.35
981,40.38,51.50
982,40.30,53.91
983,40.43,53.67
984,40.31,52.50
985,40.31,54.93
986,40.32,52.55
987,40.68,56.39
988,40.44,53.90
989,40.43,52.37
990,40.56,55.40
991,40.68,55.36
992,40.44,53.39
993,40.56,54.78
994,40.69,55.91
995,40.44,56.55
996,40.56,54.98
997,40.81,54.56
998,40.68,54.58
999,40.81,51.46
