file_name,mem_usage_mb,time_ms
T1a_augmented_test_621.pnml,32.50,33.79
T1a_augmented_test_622.pnml,32.44,33.01
T1a_augmented_test_623.pnml,32.69,34.95
T1a_augmented_test_624.pnml,32.69,35.96
T1a_augmented_test_625.pnml,32.68,34.74
T1a_augmented_test_626.pnml,32.56,34.56
T1a_augmented_test_627.pnml,32.56,34.87
T1a_augmented_test_628.pnml,32.68,35.27
T1a_augmented_test_629.pnml,32.56,33.34
T1a_augmented_test_62.pnml,20.50,2.86
T1a_augmented_test_630.pnml,32.69,33.19
T1a_augmented_test_631.pnml,32.69,34.27
T1a_augmented_test_632.pnml,32.81,34.87
T1a_augmented_test_633.pnml,32.81,37.43
T1a_augmented_test_634.pnml,32.93,36.60
T1a_augmented_test_635.pnml,32.93,35.48
T1a_augmented_test_636.pnml,32.94,37.35
T1a_augmented_test_637.pnml,32.93,36.75
T1a_augmented_test_638.pnml,32.81,35.87
T1a_augmented_test_639.pnml,32.81,35.65
T1a_augmented_test_63.pnml,20.44,2.91
T1a_augmented_test_640.pnml,32.80,35.27
T1a_augmented_test_641.pnml,33.06,36.21
T1a_augmented_test_642.pnml,33.06,37.46
T1a_augmented_test_643.pnml,33.06,36.25
T1a_augmented_test_644.pnml,32.93,36.55
T1a_augmented_test_645.pnml,33.06,35.25
T1a_augmented_test_646.pnml,33.06,34.50
T1a_augmented_test_647.pnml,33.06,35.62
T1a_augmented_test_648.pnml,33.19,34.49
T1a_augmented_test_649.pnml,33.06,34.48
T1a_augmented_test_64.pnml,20.43,3.85
T1a_augmented_test_650.pnml,33.05,33.59
T1a_augmented_test_651.pnml,33.18,35.21
T1a_augmented_test_652.pnml,33.10,35.53
T1a_augmented_test_653.pnml,33.19,34.43
T1a_augmented_test_654.pnml,33.18,36.51
T1a_augmented_test_655.pnml,33.19,35.48
T1a_augmented_test_656.pnml,33.31,36.43
T1a_augmented_test_657.pnml,33.06,35.23
T1a_augmented_test_658.pnml,33.31,36.69
T1a_augmented_test_659.pnml,33.31,36.13
T1a_augmented_test_65.pnml,20.56,2.95
T1a_augmented_test_660.pnml,33.31,35.55
T1a_augmented_test_661.pnml,33.43,36.50
T1a_augmented_test_662.pnml,33.44,34.87
T1a_augmented_test_663.pnml,33.43,37.62
T1a_augmented_test_664.pnml,33.56,36.88
T1a_augmented_test_665.pnml,33.56,36.35
T1a_augmented_test_666.pnml,33.44,35.63
T1a_augmented_test_667.pnml,33.56,35.27
T1a_augmented_test_668.pnml,33.43,44.12
T1a_augmented_test_669.pnml,33.44,36.98
T1a_augmented_test_66.pnml,20.69,3.65
T1a_augmented_test_670.pnml,33.44,35.91
T1a_augmented_test_671.pnml,33.69,35.76
T1a_augmented_test_672.pnml,33.69,36.68
T1a_augmented_test_673.pnml,33.44,35.20
T1a_augmented_test_674.pnml,33.68,39.57
T1a_augmented_test_675.pnml,33.81,36.63
T1a_augmented_test_676.pnml,33.81,35.23
T1a_augmented_test_677.pnml,33.81,34.94
T1a_augmented_test_678.pnml,33.81,38.90
T1a_augmented_test_679.pnml,33.81,36.64
T1a_augmented_test_67.pnml,20.69,3.14
T1a_augmented_test_680.pnml,33.94,34.87
T1a_augmented_test_681.pnml,33.93,35.39
T1a_augmented_test_682.pnml,33.81,39.65
T1a_augmented_test_683.pnml,33.69,35.47
T1a_augmented_test_684.pnml,33.81,36.05
T1a_augmented_test_685.pnml,33.94,35.64
T1a_augmented_test_686.pnml,33.94,36.00
T1a_augmented_test_687.pnml,33.93,39.68
T1a_augmented_test_688.pnml,34.06,37.30
T1a_augmented_test_689.pnml,33.94,38.94
T1a_augmented_test_68.pnml,20.69,3.55
T1a_augmented_test_690.pnml,33.94,37.39
T1a_augmented_test_691.pnml,34.19,36.27
T1a_augmented_test_692.pnml,34.06,37.69
T1a_augmented_test_693.pnml,34.06,38.69
T1a_augmented_test_694.pnml,34.19,37.66
T1a_augmented_test_695.pnml,34.19,37.45
T1a_augmented_test_696.pnml,34.18,39.15
T1a_augmented_test_697.pnml,34.19,37.67
T1a_augmented_test_698.pnml,34.19,37.53
T1a_augmented_test_699.pnml,34.31,39.24
T1a_augmented_test_69.pnml,20.56,3.30
T1a_augmented_test_6.pnml,19.31,0.65
T1a_augmented_test_700.pnml,34.31,38.39
T1a_augmented_test_701.pnml,34.31,35.74
T1a_augmented_test_702.pnml,34.19,39.67
T1a_augmented_test_703.pnml,34.31,36.66
T1a_augmented_test_704.pnml,34.43,38.27
T1a_augmented_test_705.pnml,34.43,36.54
T1a_augmented_test_706.pnml,34.44,38.72
T1a_augmented_test_707.pnml,34.31,38.29
T1a_augmented_test_708.pnml,34.31,39.60
T1a_augmented_test_709.pnml,34.43,37.89
T1a_augmented_test_70.pnml,20.69,3.63
T1a_augmented_test_710.pnml,34.55,38.99
T1a_augmented_test_711.pnml,34.31,37.65
T1a_augmented_test_712.pnml,34.43,40.45
T1a_augmented_test_713.pnml,34.44,41.67
T1a_augmented_test_714.pnml,34.36,39.50
T1a_augmented_test_715.pnml,34.69,39.10
T1a_augmented_test_716.pnml,34.68,36.71
T1a_augmented_test_717.pnml,34.56,39.63
T1a_augmented_test_718.pnml,34.69,38.04
T1a_augmented_test_719.pnml,34.69,37.83
T1a_augmented_test_71.pnml,20.68,5.96
T1a_augmented_test_720.pnml,34.81,39.72
T1a_augmented_test_721.pnml,34.68,39.24
T1a_augmented_test_722.pnml,34.68,39.08
T1a_augmented_test_723.pnml,34.68,40.78
T1a_augmented_test_724.pnml,34.69,36.50
T1a_augmented_test_725.pnml,34.61,40.42
T1a_augmented_test_726.pnml,34.81,40.90
T1a_augmented_test_727.pnml,34.81,37.51
T1a_augmented_test_728.pnml,34.81,39.85
T1a_augmented_test_729.pnml,34.93,39.24
T1a_augmented_test_72.pnml,20.81,5.27
T1a_augmented_test_730.pnml,34.81,42.25
T1a_augmented_test_731.pnml,34.94,41.86
T1a_augmented_test_732.pnml,34.87,41.25
T1a_augmented_test_733.pnml,35.06,35.93
T1a_augmented_test_734.pnml,35.06,41.29
T1a_augmented_test_735.pnml,34.94,38.49
T1a_augmented_test_736.pnml,35.19,40.85
T1a_augmented_test_737.pnml,35.18,39.32
T1a_augmented_test_738.pnml,35.06,40.97
T1a_augmented_test_739.pnml,35.19,40.15
T1a_augmented_test_73.pnml,20.81,4.93
T1a_augmented_test_740.pnml,35.06,41.81
T1a_augmented_test_741.pnml,34.93,41.54
T1a_augmented_test_742.pnml,35.18,37.50
T1a_augmented_test_743.pnml,35.30,41.21
T1a_augmented_test_744.pnml,35.31,40.84
T1a_augmented_test_745.pnml,35.18,42.24
T1a_augmented_test_746.pnml,35.31,40.98
T1a_augmented_test_747.pnml,35.31,41.35
T1a_augmented_test_748.pnml,35.19,41.54
T1a_augmented_test_749.pnml,35.43,41.78
T1a_augmented_test_74.pnml,20.69,7.54
T1a_augmented_test_750.pnml,35.31,40.24
T1a_augmented_test_751.pnml,35.31,42.47
T1a_augmented_test_752.pnml,35.43,42.79
T1a_augmented_test_753.pnml,35.31,43.18
T1a_augmented_test_754.pnml,35.31,42.46
T1a_augmented_test_755.pnml,35.44,40.65
T1a_augmented_test_756.pnml,35.56,39.64
T1a_augmented_test_757.pnml,35.56,41.53
T1a_augmented_test_758.pnml,35.56,46.64
T1a_augmented_test_759.pnml,35.50,37.75
T1a_augmented_test_75.pnml,20.68,6.00
T1a_augmented_test_760.pnml,35.56,41.33
T1a_augmented_test_761.pnml,35.56,40.80
T1a_augmented_test_762.pnml,35.56,42.60
T1a_augmented_test_763.pnml,35.69,41.13
T1a_augmented_test_764.pnml,35.50,41.05
T1a_augmented_test_765.pnml,35.69,40.98
T1a_augmented_test_766.pnml,35.68,41.78
T1a_augmented_test_767.pnml,35.69,43.36
T1a_augmented_test_768.pnml,35.43,41.67
T1a_augmented_test_769.pnml,35.81,42.84
T1a_augmented_test_76.pnml,20.81,6.27
T1a_augmented_test_770.pnml,35.81,43.17
T1a_augmented_test_771.pnml,35.69,41.81
T1a_augmented_test_772.pnml,35.80,43.29
T1a_augmented_test_773.pnml,35.94,43.40
T1a_augmented_test_774.pnml,35.81,41.85
T1a_augmented_test_775.pnml,35.93,42.67
T1a_augmented_test_776.pnml,35.93,42.73
T1a_augmented_test_777.pnml,35.81,38.06
T1a_augmented_test_778.pnml,35.93,45.59
T1a_augmented_test_779.pnml,36.06,40.37
T1a_augmented_test_77.pnml,20.68,7.03
T1a_augmented_test_780.pnml,35.93,41.90
T1a_augmented_test_781.pnml,36.06,41.95
T1a_augmented_test_782.pnml,35.93,41.65
T1a_augmented_test_783.pnml,35.94,41.95
T1a_augmented_test_784.pnml,36.18,42.78
T1a_augmented_test_785.pnml,35.98,41.26
T1a_augmented_test_786.pnml,36.19,42.69
T1a_augmented_test_787.pnml,36.18,43.33
T1a_augmented_test_788.pnml,36.18,43.18
T1a_augmented_test_789.pnml,36.19,43.48
T1a_augmented_test_78.pnml,20.93,6.64
T1a_augmented_test_790.pnml,36.31,42.39
T1a_augmented_test_791.pnml,36.19,41.73
T1a_augmented_test_792.pnml,36.18,43.39
T1a_augmented_test_793.pnml,36.31,42.61
T1a_augmented_test_794.pnml,36.31,42.38
T1a_augmented_test_795.pnml,36.31,40.99
T1a_augmented_test_796.pnml,36.44,43.42
T1a_augmented_test_797.pnml,36.06,40.89
T1a_augmented_test_798.pnml,36.19,41.80
T1a_augmented_test_799.pnml,36.43,42.17
T1a_augmented_test_79.pnml,20.93,6.56
T1a_augmented_test_7.pnml,19.31,1.10
T1a_augmented_test_800.pnml,36.43,53.62
T1a_augmented_test_801.pnml,36.43,41.64
T1a_augmented_test_802.pnml,36.56,43.47
T1a_augmented_test_803.pnml,36.36,41.39
T1a_augmented_test_804.pnml,36.56,44.83
T1a_augmented_test_805.pnml,36.56,43.03
T1a_augmented_test_806.pnml,36.56,42.77
T1a_augmented_test_807.pnml,36.56,43.17
T1a_augmented_test_808.pnml,36.56,44.58
T1a_augmented_test_809.pnml,36.68,41.96
T1a_augmented_test_80.pnml,20.81,6.64
T1a_augmented_test_810.pnml,36.69,44.88
T1a_augmented_test_811.pnml,36.56,43.96
T1a_augmented_test_812.pnml,36.56,42.37
T1a_augmented_test_813.pnml,36.81,43.20
T1a_augmented_test_814.pnml,36.81,43.85
T1a_augmented_test_815.pnml,36.69,41.79
T1a_augmented_test_816.pnml,36.81,43.88
T1a_augmented_test_817.pnml,36.80,44.14
T1a_augmented_test_818.pnml,36.81,41.77
T1a_augmented_test_819.pnml,36.93,41.22
T1a_augmented_test_81.pnml,21.06,6.47
T1a_augmented_test_820.pnml,36.93,43.10
T1a_augmented_test_821.pnml,36.94,44.74
T1a_augmented_test_822.pnml,36.81,43.81
T1a_augmented_test_823.pnml,36.93,44.90
T1a_augmented_test_824.pnml,36.81,42.55
T1a_augmented_test_825.pnml,36.93,41.71
T1a_augmented_test_826.pnml,36.93,45.23
T1a_augmented_test_827.pnml,36.93,44.91
T1a_augmented_test_828.pnml,36.82,46.73
T1a_augmented_test_829.pnml,36.94,44.48
T1a_augmented_test_82.pnml,20.93,6.75
T1a_augmented_test_830.pnml,37.19,50.96
T1a_augmented_test_831.pnml,37.06,45.31
T1a_augmented_test_832.pnml,37.06,47.21
T1a_augmented_test_833.pnml,37.19,44.82
T1a_augmented_test_834.pnml,37.06,45.41
T1a_augmented_test_835.pnml,37.18,45.11
T1a_augmented_test_836.pnml,37.19,44.62
T1a_augmented_test_837.pnml,37.18,45.60
T1a_augmented_test_838.pnml,37.19,46.47
T1a_augmented_test_839.pnml,37.11,45.60
T1a_augmented_test_83.pnml,21.05,7.04
T1a_augmented_test_840.pnml,37.18,48.80
T1a_augmented_test_841.pnml,37.19,44.65
T1a_augmented_test_842.pnml,37.31,45.52
T1a_augmented_test_843.pnml,37.43,46.37
T1a_augmented_test_844.pnml,37.31,44.55
T1a_augmented_test_845.pnml,37.43,43.79
T1a_augmented_test_846.pnml,37.31,44.48
T1a_augmented_test_847.pnml,37.43,44.43
T1a_augmented_test_848.pnml,37.32,42.22
T1a_augmented_test_849.pnml,37.56,45.45
T1a_augmented_test_84.pnml,20.93,6.56
T1a_augmented_test_850.pnml,37.31,44.11
T1a_augmented_test_851.pnml,37.56,46.08
T1a_augmented_test_852.pnml,37.56,45.19
T1a_augmented_test_853.pnml,37.56,45.81
T1a_augmented_test_854.pnml,37.44,47.66
T1a_augmented_test_855.pnml,37.69,45.14
T1a_augmented_test_856.pnml,37.56,47.17
T1a_augmented_test_857.pnml,37.69,48.82
T1a_augmented_test_858.pnml,37.69,44.40
T1a_augmented_test_859.pnml,37.81,48.35
T1a_augmented_test_85.pnml,20.94,6.38
T1a_augmented_test_860.pnml,37.81,51.07
T1a_augmented_test_861.pnml,37.69,45.57
T1a_augmented_test_862.pnml,37.69,49.32
T1a_augmented_test_863.pnml,37.81,46.20
T1a_augmented_test_864.pnml,37.81,45.59
T1a_augmented_test_865.pnml,37.81,47.33
T1a_augmented_test_866.pnml,37.74,46.36
T1a_augmented_test_867.pnml,37.81,45.59
T1a_augmented_test_868.pnml,37.94,46.08
T1a_augmented_test_869.pnml,37.93,45.59
T1a_augmented_test_86.pnml,21.06,7.98
T1a_augmented_test_870.pnml,37.93,47.95
T1a_augmented_test_871.pnml,38.00,45.02
T1a_augmented_test_872.pnml,37.93,49.72
T1a_augmented_test_873.pnml,38.06,47.20
T1a_augmented_test_874.pnml,38.06,48.53
T1a_augmented_test_875.pnml,38.06,51.15
T1a_augmented_test_876.pnml,37.94,47.79
T1a_augmented_test_877.pnml,38.19,46.49
T1a_augmented_test_878.pnml,38.18,49.91
T1a_augmented_test_879.pnml,38.19,45.18
T1a_augmented_test_87.pnml,20.94,8.07
T1a_augmented_test_880.pnml,38.06,48.12
T1a_augmented_test_881.pnml,38.06,44.42
T1a_augmented_test_882.pnml,38.31,49.14
T1a_augmented_test_883.pnml,38.31,48.13
T1a_augmented_test_884.pnml,38.30,48.03
T1a_augmented_test_885.pnml,38.31,56.55
T1a_augmented_test_886.pnml,38.31,45.24
T1a_augmented_test_887.pnml,38.31,49.33
T1a_augmented_test_888.pnml,38.44,45.84
T1a_augmented_test_889.pnml,38.31,46.61
T1a_augmented_test_88.pnml,21.06,6.03
T1a_augmented_test_890.pnml,38.44,49.42
T1a_augmented_test_891.pnml,38.44,49.79
T1a_augmented_test_892.pnml,38.44,47.25
T1a_augmented_test_893.pnml,38.44,48.61
T1a_augmented_test_894.pnml,38.56,50.67
T1a_augmented_test_895.pnml,38.44,50.51
T1a_augmented_test_896.pnml,38.43,50.49
T1a_augmented_test_897.pnml,38.56,49.40
T1a_augmented_test_898.pnml,38.44,50.45
T1a_augmented_test_899.pnml,38.56,50.77
T1a_augmented_test_89.pnml,21.06,6.30
T1a_augmented_test_8.pnml,19.43,0.69
T1a_augmented_test_900.pnml,38.68,46.49
T1a_augmented_test_901.pnml,38.68,49.22
T1a_augmented_test_902.pnml,38.56,50.23
T1a_augmented_test_903.pnml,38.56,50.75
T1a_augmented_test_904.pnml,38.62,50.17
T1a_augmented_test_905.pnml,38.68,51.87
T1a_augmented_test_906.pnml,38.69,49.32
T1a_augmented_test_907.pnml,38.68,49.58
T1a_augmented_test_908.pnml,38.81,48.25
T1a_augmented_test_909.pnml,38.80,55.58
T1a_augmented_test_90.pnml,21.19,10.12
T1a_augmented_test_910.pnml,38.80,49.02
T1a_augmented_test_911.pnml,38.69,45.75
T1a_augmented_test_912.pnml,38.81,49.69
T1a_augmented_test_913.pnml,38.69,50.10
T1a_augmented_test_914.pnml,38.94,49.62
T1a_augmented_test_915.pnml,38.81,48.47
T1a_augmented_test_916.pnml,38.94,50.73
T1a_augmented_test_917.pnml,39.06,49.40
T1a_augmented_test_918.pnml,38.93,49.80
T1a_augmented_test_919.pnml,39.06,51.10
T1a_augmented_test_91.pnml,21.19,6.71
T1a_augmented_test_920.pnml,39.06,50.00
T1a_augmented_test_921.pnml,39.06,47.24
T1a_augmented_test_922.pnml,39.07,51.91
T1a_augmented_test_923.pnml,39.18,51.26
T1a_augmented_test_924.pnml,39.19,50.19
T1a_augmented_test_925.pnml,39.18,50.40
T1a_augmented_test_926.pnml,39.18,49.94
T1a_augmented_test_927.pnml,39.19,50.51
T1a_augmented_test_928.pnml,39.19,50.23
T1a_augmented_test_929.pnml,39.31,48.41
T1a_augmented_test_92.pnml,21.19,7.31
T1a_augmented_test_930.pnml,39.31,51.76
T1a_augmented_test_931.pnml,39.12,51.60
T1a_augmented_test_932.pnml,39.19,48.50
T1a_augmented_test_933.pnml,39.31,49.43
T1a_augmented_test_934.pnml,39.43,49.22
T1a_augmented_test_935.pnml,39.31,50.45
T1a_augmented_test_936.pnml,39.31,49.19
T1a_augmented_test_937.pnml,39.19,51.64
T1a_augmented_test_938.pnml,39.31,56.55
T1a_augmented_test_939.pnml,39.43,46.68
T1a_augmented_test_93.pnml,21.06,7.99
T1a_augmented_test_940.pnml,39.43,50.37
T1a_augmented_test_941.pnml,39.43,50.21
T1a_augmented_test_942.pnml,39.56,49.52
T1a_augmented_test_943.pnml,39.55,50.28
T1a_augmented_test_944.pnml,39.56,49.22
T1a_augmented_test_945.pnml,39.56,49.05
T1a_augmented_test_946.pnml,39.56,50.92
T1a_augmented_test_947.pnml,39.69,50.29
T1a_augmented_test_948.pnml,39.44,48.63
T1a_augmented_test_949.pnml,39.68,49.06
T1a_augmented_test_94.pnml,21.18,6.51
T1a_augmented_test_950.pnml,39.69,50.97
T1a_augmented_test_951.pnml,39.56,52.46
T1a_augmented_test_952.pnml,39.81,53.39
T1a_augmented_test_953.pnml,39.68,52.29
T1a_augmented_test_954.pnml,39.68,55.45
T1a_augmented_test_955.pnml,39.81,49.88
T1a_augmented_test_956.pnml,39.62,56.32
T1a_augmented_test_957.pnml,39.81,52.46
T1a_augmented_test_958.pnml,39.62,48.87
T1a_augmented_test_959.pnml,39.68,50.61
T1a_augmented_test_95.pnml,21.31,6.70
T1a_augmented_test_960.pnml,39.93,52.86
T1a_augmented_test_961.pnml,39.81,57.06
T1a_augmented_test_962.pnml,39.94,56.52
T1a_augmented_test_963.pnml,40.06,50.83
T1a_augmented_test_964.pnml,39.93,49.49
T1a_augmented_test_965.pnml,40.06,53.54
T1a_augmented_test_966.pnml,40.06,51.77
T1a_augmented_test_967.pnml,40.06,49.53
T1a_augmented_test_968.pnml,40.19,52.71
T1a_augmented_test_969.pnml,40.18,50.79
T1a_augmented_test_96.pnml,21.19,7.65
T1a_augmented_test_970.pnml,40.06,53.38
T1a_augmented_test_971.pnml,39.95,54.26
T1a_augmented_test_972.pnml,40.18,51.01
T1a_augmented_test_973.pnml,40.06,52.92
T1a_augmented_test_974.pnml,40.31,51.26
T1a_augmented_test_975.pnml,40.19,51.32
T1a_augmented_test_976.pnml,40.19,53.09
T1a_augmented_test_977.pnml,40.31,52.87
T1a_augmented_test_978.pnml,40.12,50.57
T1a_augmented_test_979.pnml,40.31,49.99
T1a_augmented_test_97.pnml,21.31,11.85
T1a_augmented_test_980.pnml,40.44,52.35
T1a_augmented_test_981.pnml,40.38,51.50
T1a_augmented_test_982.pnml,40.30,53.91
T1a_augmented_test_983.pnml,40.43,53.67
T1a_augmented_test_984.pnml,40.31,52.50
T1a_augmented_test_985.pnml,40.31,54.93
T1a_augmented_test_986.pnml,40.32,52.55
T1a_augmented_test_987.pnml,40.68,56.39
T1a_augmented_test_988.pnml,40.44,53.90
T1a_augmented_test_989.pnml,40.43,52.37
T1a_augmented_test_98.pnml,21.18,9.68
T1a_augmented_test_990.pnml,40.56,55.40
T1a_augmented_test_991.pnml,40.68,55.36
T1a_augmented_test_992.pnml,40.44,53.39
T1a_augmented_test_993.pnml,40.56,54.78
T1a_augmented_test_994.pnml,40.69,55.91
T1a_augmented_test_995.pnml,40.44,56.55
T1a_augmented_test_996.pnml,40.56,54.98
T1a_augmented_test_997.pnml,40.81,54.56
T1a_augmented_test_998.pnml,40.68,54.58
T1a_augmented_test_999.pnml,40.81,51.46
T1a_augmented_test_99.pnml,21.19,11.42
T1a_augmented_test_9.pnml,19.43,1.60
