file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
329,21.86,0.56,0.33,14.63
330,21.73,0.57,0.34,16.87
331,21.73,0.57,0.34,14.64
332,21.48,0.57,0.34,17.26
333,21.73,0.57,0.34,16.82
334,21.73,0.58,0.34,17.04
335,21.73,0.58,0.34,14.52
336,21.73,0.58,0.34,15.25
337,21.73,0.58,0.34,16.51
338,21.61,0.59,0.34,15.80
339,21.73,0.59,0.35,16.67
340,21.73,0.59,0.35,14.79
341,21.73,0.59,0.35,18.07
342,21.73,0.59,0.35,15.02
343,21.73,0.60,0.35,15.20
344,21.73,0.60,0.35,15.22
345,21.73,0.60,0.35,15.22
346,21.73,0.60,0.35,19.33
347,21.86,0.60,0.35,16.72
348,21.86,0.60,0.35,18.02
349,21.86,0.61,0.36,18.09
350,21.86,0.61,0.36,15.59
351,21.86,0.61,0.36,16.84
352,21.86,0.61,0.36,15.57
353,21.82,0.61,0.36,15.27
354,21.86,0.61,0.36,15.85
355,21.86,0.61,0.36,17.90
356,21.86,0.62,0.36,15.95
357,21.86,0.62,0.36,15.68
358,21.86,0.62,0.36,17.12
359,21.86,0.63,0.37,18.84
360,21.86,0.63,0.37,17.99
361,21.86,0.63,0.37,20.72
362,21.86,0.63,0.37,15.60
363,21.86,0.64,0.37,17.28
364,21.86,0.64,0.37,15.91
365,21.86,0.64,0.38,16.11
366,21.86,0.64,0.38,15.85
367,21.86,0.64,0.38,19.16
368,21.86,0.64,0.38,16.40
369,21.86,0.64,0.38,15.86
370,21.86,0.65,0.38,16.97
371,21.98,0.65,0.38,16.22
372,22.11,0.65,0.38,16.36
373,21.98,0.65,0.38,16.73
374,21.98,0.65,0.38,16.95
375,21.98,0.65,0.38,16.20
376,21.98,0.65,0.39,16.55
377,21.98,0.66,0.39,16.48
378,22.11,0.67,0.39,17.65
379,21.98,0.67,0.39,16.83
380,21.98,0.67,0.39,16.61
381,21.98,0.67,0.40,17.62
382,21.86,0.67,0.40,16.82
383,21.98,0.67,0.40,17.52
384,21.98,0.68,0.40,17.21
385,21.98,0.68,0.40,17.02
386,21.98,0.68,0.40,17.19
387,21.98,0.68,0.40,17.21
388,21.98,0.68,0.40,17.49
389,21.98,0.69,0.40,17.07
390,21.98,0.69,0.41,17.00
391,21.98,0.72,0.41,17.33
