file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
6469.pnml,91.58,59.76,30.73,993.26
646.pnml,23.61,1.40,0.78,35.25
6470.pnml,91.59,59.77,30.74,962.22
6471.pnml,91.43,59.81,30.76,970.00
6472.pnml,91.59,59.82,30.76,993.25
6473.pnml,91.60,59.83,30.77,993.80
6474.pnml,91.60,59.84,30.77,946.32
6475.pnml,91.60,59.85,30.78,993.21
6476.pnml,91.48,59.86,30.79,991.53
6477.pnml,91.61,59.87,30.79,997.54
6478.pnml,91.47,59.87,30.79,949.79
6479.pnml,91.48,59.88,30.79,987.23
647.pnml,23.61,1.40,0.78,30.08
6480.pnml,91.62,59.89,30.80,978.64
6481.pnml,91.75,59.90,30.81,977.06
6482.pnml,91.75,59.91,30.81,972.71
6483.pnml,91.76,59.92,30.81,1024.57
6484.pnml,91.76,59.93,30.82,1020.61
6485.pnml,91.76,59.94,30.83,985.34
6486.pnml,91.57,59.95,30.83,980.99
6487.pnml,91.71,59.96,30.84,976.41
6488.pnml,91.71,59.97,30.84,1001.89
6489.pnml,91.71,59.99,30.85,984.63
648.pnml,23.61,1.40,0.78,29.53
6490.pnml,91.68,59.99,30.85,1002.68
6491.pnml,91.82,60.00,30.86,1000.51
6492.pnml,91.85,60.01,30.86,991.37
6493.pnml,91.85,60.02,30.87,985.73
6494.pnml,91.85,60.03,30.87,998.33
6495.pnml,91.86,60.04,30.88,1007.25
6496.pnml,91.86,60.05,30.88,968.38
6497.pnml,91.87,60.06,30.89,1027.11
6498.pnml,91.87,60.07,30.90,993.95
6499.pnml,92.00,60.09,30.90,991.33
649.pnml,23.37,1.40,0.78,33.22
64.pnml,20.11,0.12,0.06,2.97
6500.pnml,91.92,60.10,30.91,1013.93
6501.pnml,91.88,60.11,30.91,1034.40
6502.pnml,91.95,60.25,30.98,1054.16
6503.pnml,92.01,60.26,30.99,1014.53
6504.pnml,92.14,60.27,31.00,1059.34
6505.pnml,92.06,60.29,31.00,1015.98
6506.pnml,92.15,60.30,31.01,989.45
6507.pnml,92.15,60.31,31.01,1020.08
6508.pnml,92.16,60.32,31.02,1038.25
6509.pnml,92.15,60.33,31.02,1020.95
650.pnml,23.61,1.40,0.78,34.79
6510.pnml,91.96,60.34,31.03,1020.71
6511.pnml,92.17,60.35,31.03,1030.75
6512.pnml,92.16,60.36,31.04,1044.38
6513.pnml,92.16,60.37,31.04,1044.45
6514.pnml,92.18,60.38,31.05,1055.97
6515.pnml,92.18,60.38,31.05,1040.46
6516.pnml,92.18,60.39,31.06,1046.49
6517.pnml,92.12,60.41,31.06,1038.75
6518.pnml,92.19,60.42,31.07,1012.63
6519.pnml,92.32,60.43,31.08,1021.54
651.pnml,23.61,1.42,0.79,33.14
6520.pnml,92.16,60.44,31.08,1028.63
6521.pnml,92.19,60.45,31.09,1048.46
6522.pnml,92.19,60.46,31.09,992.89
6523.pnml,92.32,60.47,31.10,1189.48
6524.pnml,92.20,60.48,31.10,1257.54
6525.pnml,92.21,60.49,31.11,1111.65
6526.pnml,92.21,60.51,31.12,1032.32
6527.pnml,92.34,60.51,31.12,1016.49
6528.pnml,92.34,60.52,31.12,1020.83
6529.pnml,92.34,60.53,31.13,967.39
652.pnml,23.61,1.42,0.79,33.21
