file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
638.pnml,22.80,0.69,0.41,29.54
639.pnml,22.76,0.69,0.41,27.83
63.pnml,19.24,0.10,0.05,3.45
640.pnml,22.76,0.69,0.41,28.47
641.pnml,22.43,0.69,0.41,29.47
642.pnml,22.73,0.69,0.41,27.67
643.pnml,22.75,0.69,0.41,27.78
644.pnml,22.84,0.69,0.41,28.11
645.pnml,22.89,0.69,0.41,29.20
646.pnml,22.91,0.70,0.41,28.38
647.pnml,22.88,0.70,0.41,30.11
648.pnml,22.83,0.70,0.41,27.84
649.pnml,22.95,0.70,0.41,28.43
64.pnml,19.55,0.10,0.05,3.28
650.pnml,22.84,0.70,0.41,28.48
651.pnml,23.00,0.70,0.41,28.18
652.pnml,22.81,0.70,0.42,28.48
653.pnml,22.66,0.70,0.42,27.59
654.pnml,22.97,0.70,0.42,29.33
655.pnml,22.70,0.70,0.42,29.92
656.pnml,22.46,0.70,0.42,28.76
657.pnml,22.77,0.70,0.42,28.42
658.pnml,22.63,0.71,0.42,28.70
659.pnml,22.63,0.71,0.42,31.99
65.pnml,19.53,0.10,0.05,3.30
